Cell_mean_intensity,Nuclei_mean_intensity,Cyto_mean_intensity,Marker,Location,Id
685.3095574192477,1490.5578664877557,571.5713338071547,p-AKT,1,31
361.28157435854854,567.3864475008387,332.17005448945747,phospho-B-catenin,1,31
107.20019928589223,119.62764173096276,105.44487088367686,RNF 43,1,31
705.4361454787013,1300.7440456222744,621.3511963989575,AKT,1,31
349.99422901270447,544.9359275410936,322.4594645818526,p-mTOR,1,31
107.54932325832434,132.88225427708824,103.97114427860697,mTOR,1,31
1009.1884388224898,2074.925,862.6024440564989,Cyclin E,1,32
965.6219597265498,1361.3896153846154,911.1863725334603,EMMPRIN,1,32
293.76138213272566,303.49192307692306,292.42300163995134,Wnt1,1,32
1155.8118867134817,3106.049615384615,887.5677934719357,Non-phospho-B-catenin,1,32
792.3364181742082,1069.113076923077,754.2673649685236,APC,1,32
145.84216155885224,178.96346153846153,141.286515367931,DKK1,1,32
896.709203366972,2319.998076923077,700.9439242448288,DKK2,1,32
485.09700971957403,902.3523076923077,427.70591969528647,AXIN1,1,32
510.1650932428033,912.3161538461538,454.8515050521081,Cyclin D1,1,32
737.4074315211831,1600.2,618.7352272126118,p-AKT,1,32
383.2658698786216,584.5034615384616,355.5867851663757,phospho-B-catenin,1,32
109.01144026414919,120.91576923076923,107.37406760831614,RNF 43,1,32
724.0451099846533,1341.033846153846,639.1818229910597,AKT,1,32
347.9303353020509,522.6911538461538,323.89297995027243,p-mTOR,1,32
102.99316374459377,120.60230769230769,100.57112627625244,mTOR,1,32
887.5563085051398,1389.525955204216,747.6697752974005,Cyclin E,1,33
613.2043875265606,779.1762845849802,566.9521221912175,EMMPRIN,1,33
171.11175558490783,133.01133069828722,181.72940226171244,Wnt1,1,33
1044.9098374777466,2229.890645586298,714.6849757673667,Non-phospho-B-catenin,1,33
713.9619824269224,818.0534914361001,684.9542517256572,APC,1,33
144.7177970481824,157.48906455862976,141.15876046409164,DKK1,1,33
850.1813587549532,1658.3409749670618,624.9672492289617,DKK2,1,33
437.89025440762646,586.729907773386,396.4123219268615,AXIN1,1,33
462.6747832079481,674.2295125164691,403.7197092084007,Cyclin D1,1,33
729.5989777752254,1203.5965744400528,597.5075635188721,p-AKT,1,33
373.52012863952217,488.031884057971,341.6085328242033,phospho-B-catenin,1,33
122.12117383564004,123.23320158102767,121.81127918930827,RNF 43,1,33
705.6766783437662,1022.0856389986825,617.501321779997,AKT,1,33
423.24768850858555,582.1241106719367,378.9727566456161,p-mTOR,1,33
125.26543387124562,133.28642951251646,123.03018064326626,mTOR,1,33
356.8106980273141,352.0047460844803,358.0109043498874,Cyclin E,1,34
515.913315629742,707.9596582819174,467.952945359725,EMMPRIN,1,34
197.02968512898332,279.4784053156146,176.43949271067916,Wnt1,1,34
586.3724393019727,375.57617465590886,639.0152897949508,Non-phospho-B-catenin,1,34
1014.5110015174507,1260.266255339345,953.1377266800996,APC,1,34
159.9392071320182,158.56288561936404,160.28292046936116,DKK1,1,34
387.04523899848255,348.59515899383007,396.6475050373355,DKK2,1,34
328.5633535660091,279.1001423825344,340.91596539054166,AXIN1,1,34
341.3089908952959,342.52254390128144,341.00592627711274,Cyclin D1,1,34
366.8106980273141,362.31798766018034,367.9326774919995,p-AKT,1,34
270.6682473444613,242.56241101091598,277.68721109399075,phospho-B-catenin,1,34
133.53272003034903,125.03559563360228,135.65473509541306,RNF 43,1,34
471.37253414264035,452.6388229710489,476.05096598316936,AKT,1,34
301.7623292867982,300.21309919316565,302.14922365769826,p-mTOR,1,34
138.95295902883157,139.36355007119127,138.850420765675,mTOR,1,34
723.6512175962293,1711.0087185725872,500.283152148984,Cyclin E,1,35
695.1916358059327,978.1232765612327,631.1845328195955,EMMPRIN,1,35
208.72793925111284,249.20863746958636,199.5700655933214,Wnt1,1,35
953.0383795309168,2662.9906731549067,566.1990275675428,Non-phospho-B-catenin,1,35
809.5903938951857,1054.904501216545,754.0934360809138,APC,1,35
160.02214491452511,189.27392538523927,153.40456859777075,DKK1,1,35
755.4049302360379,2033.4807380373074,466.26819870648137,DKK2,1,35
439.2767366176636,674.874695863747,385.9778450529792,AXIN1,1,35
483.46489357722663,867.5042579075425,396.5843768634466,Cyclin D1,1,35
636.2928590132046,1431.9278183292781,456.29783037475346,p-AKT,1,35
362.8644746193843,553.0040551500406,319.84954818586306,phospho-B-catenin,1,35
123.99917704709534,137.08069748580698,121.03976881794414,RNF 43,1,35
585.0579807728276,1205.6893755068938,444.6536856107518,AKT,1,35
629.1243032955523,1597.7147201946473,410.0018806476767,p-mTOR,1,35
139.5306549956982,202.62185725871856,125.25764873170955,mTOR,1,35
1112.8409333808336,1681.5787147228834,487.0804339693229,Cyclin E,1,36
830.0231563947275,975.664739884393,669.7792742237186,EMMPRIN,1,36
217.09013181332384,211.01666099966,223.77254021698465,Wnt1,1,36
1478.7605985037405,2280.8534512070723,596.2484100261878,Non-phospho-B-catenin,1,36
953.2974706091914,1019.2162529751785,880.7695473251028,APC,1,36
154.54132525828285,154.44440666439988,154.64796109240552,DKK1,1,36
1040.6578197363733,1553.1006460387623,476.8365132809577,DKK2,1,36
443.33487709298186,518.1169670180211,361.0549943883277,AXIN1,1,36
468.25311720698255,601.7545052703163,321.36662925551815,Cyclin D1,1,36
762.7320983256145,1063.6909214552873,431.59857837635616,p-AKT,1,36
364.12896330602064,466.0421625297518,251.99775533108865,phospho-B-catenin,1,36
129.82401140007124,133.65487929275756,125.60905349794238,RNF 43,1,36
708.6546134663341,928.5861951717103,466.672278338945,AKT,1,36
360.31795511221947,421.84563073784426,292.62139917695475,p-mTOR,1,36
138.9939437121482,142.84835090105406,134.7530864197531,mTOR,1,36
442.18167001478224,992.1374971916423,330.57062739376255,Cyclin E,1,37
382.8233711101846,378.3410469557403,383.7330384825825,EMMPRIN,1,37
121.40954402456127,76.34509099078859,130.5551705270837,Wnt1,1,37
582.3514763294546,1549.9054145135924,385.9907897136604,Non-phospho-B-catenin,1,37
562.7432816586438,619.2496068299258,551.275579062557,APC,1,37
128.38024485464123,132.730847000674,127.4973098668612,DKK1,1,37
471.8741234886101,1161.552460121321,331.9070308225424,DKK2,1,37
303.0621991433878,428.1813075713323,277.66984315155935,AXIN1,1,37
339.26740704241365,541.2015277465738,298.285792449389,Cyclin D1,1,37
403.8591896296858,882.5147157942035,306.7182199525807,p-AKT,1,37
258.7520751999393,392.41294091215457,231.6262082801386,phospho-B-catenin,1,37
108.84815979987113,113.90608851943384,107.8216760897319,RNF 43,1,37
386.7059091081378,774.8384632666816,307.9361663322998,AKT,1,37
214.7774324375545,325.52033250954844,192.30266277585264,p-mTOR,1,37
102.37804646931737,103.18962031004268,102.21334123654934,mTOR,1,37
1367.9172193367958,2487.890598290598,1026.3194994786236,Cyclin E,1,38
867.1585297642829,1218.8447863247864,759.8923879040667,EMMPRIN,1,38
258.49812225329606,253.39418803418803,260.0548488008342,Wnt1,1,38
1332.05809029165,3042.764786324786,810.2836287799792,Non-phospho-B-catenin,1,38
832.4879744306832,1106.7278632478633,748.8433785192909,APC,1,38
163.17746703955254,171.5302564102564,160.6298227320125,DKK1,1,38
984.1972832600879,2315.134017094017,578.2546402502606,DKK2,1,38
516.6088693567718,859.7080341880342,411.9618352450469,AXIN1,1,38
457.7538154214942,724.6167521367521,376.359228362878,Cyclin D1,1,38
604.9057930483419,1284.1880341880342,397.7211678832117,p-AKT,1,38
310.98202157411106,483.3740170940171,258.40156412930133,phospho-B-catenin,1,38
120.40870954854175,128.89299145299145,117.82095933263817,RNF 43,1,38
446.3391130643228,891.4191452991453,310.5873826903024,AKT,1,38
227.72409109069116,349.76444444444445,190.50114702815432,p-mTOR,1,38
126.41630043947264,148.6451282051282,119.6363920750782,mTOR,1,38
282.46019118496184,868.3557839492674,181.73839329348522,Cyclin E,1,39
351.22688779110797,516.69713535972,322.7807601217999,EMMPRIN,1,39
122.26660037210496,103.96544937677673,125.41276643735198,Wnt1,1,39
469.0123179572721,1531.3404767111306,286.38660200744334,Non-phospho-B-catenin,1,39
450.3467633284147,564.4342882134266,430.73388218488026,APC,1,39
116.1032591261949,129.60900940301772,113.78147438066239,DKK1,1,39
339.41021363957145,1108.4019243385087,207.2122100672907,DKK2,1,39
239.27388208122153,435.0349879728843,205.62042780346604,AXIN1,1,39
263.6694681465324,565.1749398644216,211.83741212736362,Cyclin D1,1,39
282.9336947456213,821.566367811065,190.33690462764557,p-AKT,1,39
198.14098287034068,337.01640061228954,174.26679448141047,phospho-B-catenin,1,39
96.77179701032912,107.39864421605073,94.94492688244803,RNF 43,1,39
256.5156219926862,673.2945549967199,184.86680951843917,AKT,1,39
172.13739013280298,292.63131423573145,151.42317957971505,p-mTOR,1,39
92.05549496375184,106.3352285151979,89.60065411074771,mTOR,1,39
280.8059782793722,961.6247861623266,132.25804578633046,Cyclin E,1,40
362.530725496204,542.4065766964455,323.28359323158594,EMMPRIN,1,40
134.01681816634323,99.76221250712793,141.49083443928333,Wnt1,1,40
349.77023116467507,1564.1416080593044,84.80640345056403,Non-phospho-B-catenin,1,40
591.7165764477581,792.9619844136096,547.8068181818181,APC,1,40
98.87828958567391,119.70632959513401,94.33381718646318,DKK1,1,40
258.6757566472611,1090.793005132104,77.116000331785,DKK2,1,40
222.7874919143431,336.3894696825699,198.00066357000662,AXIN1,1,40
152.83934225308957,349.190648165748,109.99742866622428,Cyclin D1,1,40
195.38940523610117,751.0072229614142,74.1590909090909,p-AKT,1,40
126.7068736594832,290.0813533548755,91.06017750497678,phospho-B-catenin,1,40
79.04197732611583,93.61908382436799,75.86139681486397,RNF 43,1,40
184.5606509379362,648.3267439650257,83.37147478433975,AKT,1,40
125.24062914921868,289.33073560159664,89.4377903118779,p-mTOR,1,40
83.66768801280087,100.29462079452576,80.03985567352356,mTOR,1,40
608.3369855316759,1162.1042454812946,330.4018987341772,Cyclin E,1,41
641.413892400618,533.5216477511559,695.5648734177215,EMMPRIN,1,41
159.8513133867116,104.32576712904581,187.71951476793248,Wnt1,1,41
1013.0546425059699,1857.3499369482977,589.3039029535865,Non-phospho-B-catenin,1,41
724.8693636746734,650.3633879781421,762.2638185654008,APC,1,41
146.88088214636886,149.8203026481715,145.4055907172996,DKK1,1,41
653.5493046776232,1320.0336275746113,319.0416666666667,DKK2,1,41
319.2253125438966,410.97583018074823,273.17584388185657,AXIN1,1,41
366.32862761623824,467.58259773013873,315.509388185654,Cyclin D1,1,41
440.3769490096924,820.0252206809583,249.83196202531644,p-AKT,1,41
252.21035257760923,338.11538461538464,209.09472573839662,phospho-B-catenin,1,41
113.15100435454418,115.47625052543086,111.98396624472574,RNF 43,1,41
337.1991852788313,576.655737704918,217.0162447257384,AKT,1,41
191.03596010675656,242.35182849936947,165.2805907172996,p-mTOR,1,41
109.41269841269842,109.4957965531736,109.37099156118144,mTOR,1,41
1013.6490554286901,1839.6812749003984,590.5846805838958,Cyclin E,1,42
970.7092588748184,1236.4578608642353,834.6022602417203,EMMPRIN,1,42
339.9504878555117,281.45418326693226,369.9102181761105,Wnt1,1,42
1284.725347726801,2713.9972418020225,552.7030293517502,Non-phospho-B-catenin,1,42
668.5602034461283,880.3674532638676,560.0800502275938,APC,1,42
164.27496367033424,182.83787925222188,154.76769737874744,DKK1,1,42
946.9282748598713,1949.3781795893349,433.5090252707581,DKK2,1,42
417.7643761677393,607.170701808152,320.75718097629886,AXIN1,1,42
496.1301640024912,681.8173460006129,401.027782137812,Cyclin D1,1,42
671.8270707909487,1267.626110940852,366.6799560508554,p-AKT,1,42
344.7246211334856,504.0193073858413,263.1395385339821,phospho-B-catenin,1,42
116.2444467510899,124.81581366840331,111.85449693925601,RNF 43,1,42
547.9980278181441,958.9926448053939,337.5011772092293,AKT,1,42
420.4727008511522,655.0563898253141,300.32726416575105,p-mTOR,1,42
118.18154452979033,130.15905608335888,112.04708836917281,mTOR,1,42
354.44011893755777,903.7172224760164,246.61735517426914,Cyclin E,1,43
354.4341220859049,413.3098827470687,342.87684581813835,EMMPRIN,1,43
154.61692611379027,89.7252931323283,167.35511448556227,Wnt1,1,43
443.01169386072314,1664.81665905284,203.17211693668918,Non-phospho-B-catenin,1,43
448.7011319057495,532.0668493985077,432.33649189932447,APC,1,43
118.72157117513305,134.63666818943202,115.59744724098762,DKK1,1,43
363.40243871967215,1182.3047053449063,202.65241824594966,DKK2,1,43
239.89473026661003,384.05344906349933,211.59646081186105,AXIN1,1,43
272.13890207640986,553.0555809349779,216.99512763795062,Cyclin D1,1,43
283.5401164388696,810.558093497792,180.08680576313745,p-AKT,1,43
193.22165862921966,316.19110705040356,169.08283015483948,phospho-B-catenin,1,43
91.17308413083131,98.03593726206792,89.8259102050577,RNF 43,1,43
239.06529072237075,586.5011420740065,170.86384288874274,AKT,1,43
160.8295644786487,281.6215928125476,137.11816225264542,p-mTOR,1,43
89.85180280352814,107.70062433379016,86.34808991450947,mTOR,1,43
334.1663125442653,976.5425012212995,202.0708724697373,Cyclin E,1,44
516.7866100070825,466.266731802638,527.1752976040987,EMMPRIN,1,44
198.20043327917344,92.80947728382999,219.87257019438445,Wnt1,1,44
431.6424613589968,1633.6072300928188,184.4756642724396,Non-phospho-B-catenin,1,44
435.7361579802525,473.2594040058622,428.0200411874027,APC,1,44
133.07411573553307,145.50537371763556,130.5178060173791,DKK1,1,44
335.331625213515,1150.23888617489,167.75764729519312,DKK2,1,44
236.96067158271882,357.25012212994625,212.22487317293687,AXIN1,1,44
268.69770445360996,458.71299462628235,229.62378823647597,Cyclin D1,1,44
243.54093238345206,697.3722520762091,150.21703752071926,p-AKT,1,44
191.50843644544432,279.65486077186125,173.38238987392637,phospho-B-catenin,1,44
105.16347956505437,109.60625305324865,104.24988698578532,RNF 43,1,44
152.83031287755696,400.25378602833416,101.95122808779949,AKT,1,44
133.69274673999084,242.38593063019053,111.34155407102315,p-mTOR,1,44
101.76682081406491,112.07181240840254,99.64774724998745,mTOR,1,44
658.254513141895,1864.7073695535234,404.3147644927536,Cyclin E,1,45
927.6479281638761,1795.978483055406,744.8777173913044,EMMPRIN,1,45
328.13478626882426,448.3351264120495,302.8344655797101,Wnt1,1,45
1082.1655598166683,2743.8789671866593,732.4004755434783,Non-phospho-B-catenin,1,45
901.3295295108035,1228.4066702528241,832.4848278985507,APC,1,45
183.13703114769433,200.0424959655729,179.5786911231884,DKK1,1,45
677.8583855579459,1796.9376008606778,442.3094429347826,DKK2,1,45
373.1322607800954,638.1269499731038,317.35495923913044,AXIN1,1,45
406.7496960059863,625.0656266810113,360.79755434782606,Cyclin D1,1,45
517.6424095033206,1101.6578805809575,394.7161458333333,p-AKT,1,45
287.6149097371621,462.5024206562668,250.80378170289856,phospho-B-catenin,1,45
135.57917874848002,141.87358795051102,134.25430253623188,RNF 43,1,45
377.8852305677673,544.2017213555675,342.87817028985506,AKT,1,45
231.1553643251333,290.84185045723507,218.59227807971016,p-mTOR,1,45
144.6309044991114,153.38891877353416,142.78747735507247,mTOR,1,45
368.51769943799724,908.3617430310798,209.26880907372401,Cyclin E,1,46
627.7576089336545,623.0621595642423,629.1427221172023,EMMPRIN,1,46
249.91314502591052,166.49727651393783,274.52003780718337,Wnt1,1,46
529.1755346325086,1561.3729573854534,224.68705103969754,Non-phospho-B-catenin,1,46
496.26092985913436,537.2995834668376,484.1549149338374,APC,1,46
149.2467703087366,156.56456264017942,147.08809073724007,DKK1,1,46
364.3040653966864,1053.2701057353413,161.065595463138,DKK2,1,46
258.6093715787169,400.95546299263054,216.61862003780718,AXIN1,1,46
262.03116560834974,376.0531880807433,228.39574669187147,Cyclin D1,1,46
261.68359973724546,665.7625760974047,142.48412098298678,p-AKT,1,46
196.55937522808554,270.17398269785326,174.8437618147448,phospho-B-catenin,1,46
107.29100065688635,110.50048061518744,106.34423440453686,RNF 43,1,46
167.95795927304576,388.41941685357256,102.92391304347827,AKT,1,46
185.36610466389314,235.7135533482858,170.5140831758034,p-mTOR,1,46
110.55594482154588,123.61358538929831,106.70406427221172,mTOR,1,46
245.36531804413673,449.0153465346535,188.41998892580287,Cyclin E,2,2
211.59833405452184,214.4391089108911,210.80398671096344,EMMPRIN,2,2
136.57550843790568,110.98118811881189,143.73228128460687,Wnt1,2,2
209.6716789268715,614.7153465346535,96.41196013289037,Non-phospho-B-catenin,2,2
414.69450454348765,309.14306930693067,444.20916389811737,APC,2,2
128.42600605798356,127.85247524752475,128.58637873754154,DKK1,2,2
227.59184335785375,717.5722772277228,90.58181063122923,DKK2,2,2
276.4058848983124,275.5252475247525,276.65213178294573,AXIN1,2,2
183.39723063608827,198.88019801980198,179.06782945736435,Cyclin D1,2,2
144.65123323236693,464.70643564356436,55.156284606866,p-AKT,2,2
113.14463435742103,183.66534653465345,93.42538759689923,phospho-B-catenin,2,2
99.04370402423193,101.00742574257426,98.49460132890366,RNF 43,2,2
159.71743833838164,377.9148514851485,98.70431893687707,AKT,2,2
168.19050194720901,215.41138613861386,154.98643410852713,p-mTOR,2,2
125.2258762440502,129.11782178217823,124.1375968992248,mTOR,2,2
104.13007836045811,187.6795636962338,69.52374051658,Cyclin E,2,3
131.55593731163353,132.0401317143445,131.35538317279006,EMMPRIN,2,3
121.07600964436408,106.04815805721341,127.30057113630552,Wnt1,2,3
136.04110910186859,420.72484050216093,18.12462705651692,Non-phospho-B-catenin,2,3
324.83477998794456,219.80798518213624,368.3370556644787,APC,2,3
119.48625678119349,119.10598888660218,119.64376438496292,DKK1,2,3
192.46877637130802,577.3037662070385,33.069474043133575,DKK2,2,3
262.1113321277878,301.9401111339782,245.6141846389907,AXIN1,2,3
109.93682941531043,154.67503601564107,91.4061887307135,Cyclin D1,2,3
93.68987341772151,279.5735748096316,16.696530560054555,p-AKT,2,3
96.12085593731163,156.89071825478493,70.94987639587418,phospho-B-catenin,2,3
91.12748643761302,93.39699526651575,90.18745205012361,RNF 43,2,3
82.89692585895118,218.48837209302326,26.734719972721848,AKT,2,3
122.30753465943339,171.5449681004322,101.91330662347626,p-mTOR,2,3
115.0122965641953,116.66371681415929,114.32827550933425,mTOR,2,3
263.8834019947962,597.6987355689939,227.36827229538758,Cyclin E,2,4
232.17692974848222,409.3804288070368,212.79313247940345,EMMPRIN,2,4
107.4509431916739,125.8111599780099,105.4425702086716,Wnt1,2,4
269.2107274501301,1059.6316657504124,182.7487822478802,Non-phospho-B-catenin,2,4
309.74241110147443,443.24711379879056,295.13870346984186,APC,2,4
109.32344969644406,117.92495876855415,108.38255457333574,DKK1,2,4
253.23688204683435,1032.9895547003848,167.94190871369295,DKK2,2,4
217.34448178664354,337.6500824628917,204.1845871669974,AXIN1,2,4
214.93739158716392,363.61764705882354,198.67367249984966,Cyclin D1,2,4
181.84066023417174,760.3977460142936,118.55391184076012,p-AKT,2,4
141.30111665221162,279.4051676745465,126.19429911600217,phospho-B-catenin,2,4
88.26802363399827,89.40956569543705,88.14315352697095,RNF 43,2,4
213.9521628360798,629.7064321055525,168.47396115220397,AKT,2,4
230.1264906764961,291.2262231995602,223.44296109206806,p-mTOR,2,4
109.31130745880313,110.94200109950522,109.13293042275542,mTOR,2,4
470.78473193473195,682.405777537797,412.5323275862069,Cyclin E,2,5
395.47325174825176,389.8166846652268,397.0303210463734,EMMPRIN,2,5
127.56235431235432,128.81452483801297,127.21767241379311,Wnt1,2,5
639.5072261072261,1111.612041036717,509.55209571938167,Non-phospho-B-catenin,2,5
457.711655011655,455.2481101511879,458.389788941736,APC,2,5
122.52488344988345,125.95194384449245,121.58152497027348,DKK1,2,5
534.7922494172494,1145.171706263499,366.7745986920333,DKK2,2,5
338.71526806526805,436.4878509719222,311.8016498216409,AXIN1,2,5
328.98071095571095,438.8701403887689,298.73171819262785,Cyclin D1,2,5
422.10291375291376,905.2980561555075,289.09497621878717,p-AKT,2,5
237.06864801864802,343.67305615550754,207.7239149821641,phospho-B-catenin,2,5
92.41054778554779,98.68385529157668,90.68370986920333,RNF 43,2,5
447.8878787878788,778.3528617710583,356.921596313912,AKT,2,5
262.4374125874126,321.2095032397408,246.25936385255648,p-mTOR,2,5
115.58490675990676,118.08369330453564,114.89707193816885,mTOR,2,5
638.6033182503771,1030.291237113402,522.2663094326784,Cyclin E,2,6
596.6742081447964,579.5105956471936,601.772050693204,EMMPRIN,2,6
205.35733490720702,158.03293241695303,219.4133707578464,Wnt1,2,6
991.6564364876385,1800.4424398625429,751.4352300756996,Non-phospho-B-catenin,2,6
741.3240868253656,706.5297823596793,751.6585013183635,APC,2,6
187.86733556298773,156.73739977090491,197.11337926341753,DKK1,2,6
796.1996196471899,1796.0681557846506,499.22412179977886,DKK2,2,6
443.22106367630664,552.9140893470791,410.6406396189504,AXIN1,2,6
541.7962489343563,569.0231958762887,533.7094496895467,Cyclin D1,2,6
682.3806807003738,1375.7113402061855,476.45139066088285,p-AKT,2,6
304.1577808380877,431.274627720504,266.40222845964104,phospho-B-catenin,2,6
112.08033313659912,111.33906071019473,112.30050182869779,RNF 43,2,6
654.6825365597745,1094.745990836197,523.9772901250319,AKT,2,6
312.45681684044854,387.73138602520044,290.09917495959854,p-mTOR,2,6
131.81369270116073,132.48969072164948,131.61291145700434,mTOR,2,6
422.8687462144155,606.3334038950043,349.333446461904,Cyclin E,2,7
487.60460327074503,516.0188399661304,476.215764466316,EMMPRIN,2,7
187.53446396123562,149.68797629127857,202.7038859664008,Wnt1,2,7
613.5155663234403,1153.7876799322607,396.9666553538096,Non-phospho-B-catenin,2,7
604.3124167171411,577.5550381033023,615.0371627354489,APC,2,7
142.3000605693519,140.91596104995767,142.85482776175124,DKK1,2,7
553.3321623258631,1142.8331922099915,317.0515866282029,DKK2,2,7
382.61695941853424,440.4595681625741,359.4328016290514,AXIN1,2,7
437.7859479103574,609.2326418289585,369.0676226030884,Cyclin D1,2,7
421.9186553603876,857.885266723116,247.17690480230783,p-AKT,2,7
235.99751665657178,337.70131244707875,195.23315798404886,phospho-B-catenin,2,7
119.3786795881284,113.27942421676545,121.82334973697607,RNF 43,2,7
430.3760751059964,737.5764182895851,307.2457152553877,AKT,2,7
270.7261659600242,339.1737933954276,243.29136263363313,p-mTOR,2,7
133.9992125984252,131.0605419136325,135.17707449516377,mTOR,2,7
165.7972332619994,462.84588744588746,58.79301382680112,Cyclin E,2,8
194.5746713543259,262.5073593073593,170.10364902796547,EMMPRIN,2,8
100.49954142464078,103.83665223665224,99.29743216550577,Wnt1,2,8
357.24205136044026,942.5486291486292,146.40024950618567,Non-phospho-B-catenin,2,8
241.7593243656374,344.6935064935065,204.67990435596215,APC,2,8
120.46828187098747,132.61414141414141,116.09304501507434,DKK1,2,8
334.81656985631304,967.9751803751803,106.73729077866722,DKK2,2,8
301.2501528584531,408.1515151515151,262.7416571369165,AXIN1,2,8
225.16225924793642,418.4507936507936,155.53498284644974,Cyclin D1,2,8
202.23066340568633,614.0580086580087,53.88034099178709,p-AKT,2,8
168.90217059003362,289.16190476190474,125.58166129535294,phospho-B-catenin,2,8
94.05082543564659,99.62337662337663,92.04345566067158,RNF 43,2,8
188.0147508407215,489.87792207792205,79.27622413972347,AKT,2,8
253.7707123203913,266.79653679653677,249.07849048757666,p-mTOR,2,8
117.7516814429838,126.9919191919192,114.42312090653914,mTOR,2,8
585.4330181517013,733.7093258996453,529.9366404249265,Cyclin E,2,9
469.49271861412103,432.2891535732387,483.4171488191217,EMMPRIN,2,9
129.26351024915454,111.00050684237202,136.09892819880488,Wnt1,2,9
824.0480364414383,1265.6687785098834,658.7596509532391,Non-phospho-B-catenin,2,9
488.8618952308648,463.00329447541816,498.54016883240064,APC,2,9
124.5470356822417,125.98226051697922,124.00986436498151,DKK1,2,9
778.9717716888674,1285.5032944754182,589.3887887697998,DKK2,2,9
423.290082131272,483.6948808920426,400.6819690790098,AXIN1,2,9
481.4593829801919,524.2308667004562,465.45101014891395,Cyclin D1,2,9
701.898957830078,1085.9624936644705,558.1528976572133,p-AKT,2,9
340.6337911519083,417.46046629498227,311.87935122830316,phospho-B-catenin,2,9
97.13865691214025,98.80030410542321,96.51674096556957,RNF 43,2,9
703.102353509559,944.4594526102383,612.7679977236081,AKT,2,9
333.86962523293533,369.4594526102382,320.5491795504126,p-mTOR,2,9
121.09448547173719,121.1657374556513,121.06781750924785,mTOR,2,9
486.03219161676645,798.8640558742828,411.6729515000593,Cyclin E,2,10
430.89729341317366,519.9528560738339,409.72904067354443,EMMPRIN,2,10
157.96440718562874,156.85183337490645,158.22886280090123,Wnt1,2,10
638.2127904191617,1326.1376901970566,474.6950077078145,Non-phospho-B-catenin,2,10
497.09901796407183,567.2990770765776,480.4126645321949,APC,2,10
137.88134131736527,140.6595160888002,137.2209771137199,DKK1,2,10
618.1611497005988,1361.1424295335496,441.55662279141467,DKK2,2,10
410.905628742515,529.2339735594911,382.7793193406854,AXIN1,2,10
452.9814131736527,577.1531554003492,423.4661449069133,Cyclin D1,2,10
509.92608383233534,1057.5911698677974,379.74765801019805,p-AKT,2,10
268.8403832335329,377.34746819655777,243.0485592315902,phospho-B-catenin,2,10
111.05140119760479,113.60763282614118,110.44379224475276,RNF 43,2,10
547.1768143712575,914.3601895734597,459.8983754298589,AKT,2,10
340.9851017964072,357.3813918682963,337.0877505039725,p-mTOR,2,10
129.22045508982035,130.5337989523572,128.90827700699631,mTOR,2,10
479.1752448797863,999.9353448275862,432.2653853620656,Cyclin E,2,11
509.5772830711388,806.0419061302682,482.87186953989516,EMMPRIN,2,11
222.56485604036806,240.20402298850576,220.97592700446515,Wnt1,2,11
591.7736222420104,1710.635775862069,490.9869712461442,Non-phospho-B-catenin,2,11
752.7854358365489,903.9995210727969,739.1641320994845,APC,2,11
171.73861680023745,213.6427203065134,167.96391207748226,DKK1,2,11
547.5251607796577,1640.9111590038315,449.03339157445157,DKK2,2,11
437.0039180765806,610.0011973180077,421.42039301969413,AXIN1,2,11
511.9508063718215,746.4080459770115,490.8309929032119,Cyclin D1,2,11
519.3938854259425,1472.3814655172414,433.5491490325503,p-AKT,2,11
332.1442762441872,575.8045977011494,310.1954528786212,phospho-B-catenin,2,11
141.26169981201147,153.23275862068965,140.1833516685002,RNF 43,2,11
525.6438903730088,1238.5167624521073,461.4285899178153,AKT,2,11
375.51020085089544,522.7416187739464,362.2476541771824,p-mTOR,2,11
154.43136440091027,168.35799808429118,153.17685886235682,mTOR,2,11
813.1382070437567,847.9739761952794,795.9303437967116,Cyclin E,2,12
616.082977588047,605.3068388137987,621.4060787244644,EMMPRIN,2,12
166.8718649946638,144.72765785757514,177.8104633781764,Wnt1,2,12
986.2431963713981,1424.6479725640509,769.6839063278525,Non-phospho-B-catenin,2,12
704.1648212379936,558.3867258422433,776.1749875435974,APC,2,12
141.63960779082177,145.9053863223724,139.53243647234677,DKK1,2,12
883.3427161152615,1401.2670970344966,627.5030393622322,DKK2,2,12
445.60959178228387,509.5757514625782,414.01215744892875,AXIN1,2,12
488.03181696905017,617.050030260238,424.300548081714,Cyclin D1,2,12
815.5712379935966,1243.400645551745,604.2358744394619,p-AKT,2,12
368.8010939167556,461.72967520677827,322.89706028898854,phospho-B-catenin,2,12
97.42235859124867,97.62860601170063,97.3204783258595,RNF 43,2,12
804.6938367129136,1093.4664111357677,662.0485301444943,AKT,2,12
374.5198772678762,439.4920314706476,342.42551071250625,p-mTOR,2,12
117.13740661686232,117.58462779907202,116.9164922770304,mTOR,2,12
595.8540139406322,1074.1519779669504,530.6330488221236,Cyclin E,2,13
491.5079317389737,726.3662994491738,459.4825196312735,EMMPRIN,2,13
171.34055401994954,226.66324486730096,163.79672243086378,Wnt1,2,13
761.4893642591035,1794.5250375563346,620.6240696483442,Non-phospho-B-catenin,2,13
422.4999699555342,726.5828743114672,381.03506316148855,APC,2,13
159.58547650522775,192.99073610415624,155.03031751451007,DKK1,2,13
